,racquet_img,racquet_name,racquet_rating,racquet_price,racquet_desc,racquet_swingweight,racquet_composition,racquet_power,racquet_stroke_style,racquet_swing_speed,racquet_colors,racquet_grip_type,racquet_head_size_sq_in,racquet_length_in,racquet_balance_in,racquet_strung_weight_oz,racquet_balance_HH_HL,racquet_stiffness,racquet_avg_beam_width,racquet_mains,racquet_crosses,racquet_tension_lower,racquet_tension_upper
215,https://img.tennis-warehouse.com/watermark/rs.php?path=YVC95-1.jpg&nw=455,Yonex VCORE 95,4.8,305.0," Yonex adds another chapter to the VCORE 95! Like the previous generation this stick rewards seasoned ball strikers with an extremely precise ball. Although not as heavy as a traditional player's racquet, the VCORE 95 feels remarkably solid for its speedy sub-325 swingweight. For 2023 Yonex overhauls the ISOMETRIC head shape by creating an even roomier, more luxurious hitting zone in the upper hoop. The payoff is a more forgiving and stable hitting experience, with an expanded spin window and juicier levels of power. Yonex has also recontoured the VCORE shaft and made slight tweaks to the beam throughout the frame. Other new features include SIF Grommets, which deploy a silicone oil infusion to reduce the friction between string and grommet. The upshot is greater string movement for increased snapback (think spin). In addition to lowering the RA-stiffness for better ball feedback, this update continues with 2-NAMD FlexForce Graphite in the upper shaft and lower hoop, enabling the racquet to deflect and snapback effectively through impact. Experienced players looking for the undeniable precision of a compact head will love how fast and easy this one plays. The lower beam stiffness is a nice bonus. ",321.0,2G-Namd FlexForce/H.M. Graphite,Low,Full,Fast,Red,Yonex Synthetic,95.0,27.0,12.59,11.5,7.0,61.0,21.666666,16.0,20.0,45.0,60.0
216,https://img.tennis-warehouse.com/watermark/rs.php?path=YVC98-1.jpg&nw=455,Yonex VCORE 98,4.8,305.0," With its redesigned beam and softer feel, the 2023 VCORE 98 continues its reign as one of the game's most well-built player's racquets. Like previous versions, this is a speedy spin monster with great ball feedback. Offering easier power than the VCORE 95, the VCORE 98 gives you the benefit of a larger margin of error without sacrificing the precision that experienced players crave. It's also extremely fast, making it great for cranking winners on the run or reacting quickly at net. For 2023 Yonex overhauls the ISOMETRIC head shape by creating an even roomier, more luxurious hitting zone in the upper hoop. The payoff is a more forgiving and stable hitting experience, with an expanded spin window and juicier levels of power. Yonex has also recontoured the VCORE shaft and made slight tweaks to the beam throughout the frame. Other new features include SIF Grommets, which deploys a silicone oil infusion to reduce the friction between the string and grommet. The upshot is greater string movement for increased snapback and more vicious ball rotation. Yonex has also lowered the RA, giving this stick an even more buttery feel at impact. Like the previous generation, this racquet benefits from 2G-NAMD FlexForce Graphite in the upper shaft and lower hoop, enabling the racquet to flex optimally through impact. Ultimately, this redesigned VCORE 98 checks all the right boxes. Experienced players looking for spin, precision and feel should give this one a very serious look.   ",318.0,2G-Namd FlexForce/H.M. Graphite,Low-Medium,Medium-Full,Medium-Fast,Red,Yonex Synthetic,98.0,27.0,12.79,11.4,6.0,62.0,22.333334,16.0,19.0,45.0,60.0
217,https://img.tennis-warehouse.com/watermark/rs.php?path=VCR100-1.jpg&nw=455,Yonex VCORE 100,4.7,305.0," For 2023 Yonex redesigns the VCORE 100 but keeps the raw speed and easy spin of the previous generation. Compared to the VCORE 95 and 98, this model is more powerful and forgiving, but it still delivers more than enough control for aggressive targeting. According to our TW playtesters, this update has better pocketing and improved feel, with higher launch angle for easier depth. For 2023 Yonex reengineers the frame's geometry. In addition to redesigning the shaft and making minor tweaks to the beam width, Yonex has widened the hitting area of the racquet's upper hoop, resulting in a more stable, powerful and spin-friendly hitting experience. Other new features include SIF Grommets, which deploys a silicone oil infusion to reduce the friction between the string and grommet. The upshot is greater string movement for increased snapback and more vicious ball rotation. Like the previous generation, this racquet benefits from 2G-NAMD FlexForce Graphite in the upper shaft and lower hoop, enabling the racquet to flex optimally through impact. Ultimately, with some impressive changes to the beam and feel, this update checks all the right boxes.  ",322.0,2G-Namd FlexForce/H.M. Graphite,Low-Medium,Medium-Full,Medium-Fast,Red,Yonex Synthetic,100.0,27.0,13.0,11.3,4.0,65.0,24.2,16.0,19.0,45.0,60.0
218,https://img.tennis-warehouse.com/watermark/rs.php?path=YVC280-1.jpg&nw=455,Yonex VCORE 100L,4.5,305.0," With the 2023 version of the VCORE 100L, Yonex puts the power and spin-friendly precision of the standard VCORE 100 into a lighter, more user-friendly package. At under 11 ounces strung and boasting a sub-315 swingweight, the 100L makes it easy for rising intermediate players to load the ball with pace and spin. For 2023 Yonex re-engineers the frame's geometry. In addition to redesigning the shaft and making the beam's face thinner, Yonex has widened the surface area of the racquet's upper hoop, resulting in a more stable, powerful, and spin-friendly hitting experience. Other new features include SIF Grommets, which deploy a silicone oil infusion to reduce the friction between the string and grommet. The upshot is greater string movement for increased snapback and easier access to spin. Yonex has also lowered the RA, giving this stick even better feedback than previous versions. As with the previous generation, this racquet has 2G-NAMD FlexForce Graphite in the upper shaft and lower hoop, enabling the racquet to deflect and snap back effectively through impact. Ultimately, with some impressive updates to the frame shape and feel, the VCORE 100L continues to be an obvious choice for intermediate players who want the whole package. ",312.0,2G-Namd FlexForce/H.M. Graphite,Low-Medium,Medium-Full,Medium-Fast,Red,Yonex Synthetic,100.0,27.0,13.38,10.5,1.0,66.0,24.2,16.0,19.0,45.0,60.0
219,https://img.tennis-warehouse.com/watermark/rs.php?path=PERC97-1.jpg&nw=455,Yonex Percept 97,4.9,305.0," Defined by raw speed and spin-friendly targeting, the Percept 97 is perfect for those who want a user-friendly player's racquet with great feel. Boasting a zippy sub-320 swingweight, this stick delivers easy spin from the backcourt and swift reactions at the net. In addition to its buttery flex point, the Percept also packs a surgical 97in² head, resulting in the kind of control that inspires confidence on full cuts. Notable features include an elongated shaft to enhance pocketing, flexibility and control, along with a stiffer racquet face for extra stability and power. To help with comfort, Yonex adds a Servo Filter which utilizes a thin elastic layer in the shaft to filter out harsh vibrations. Similar to its predecessor, this racquet's graphite layup is enhanced by 2G-NAMD Flex Force, a material technology that enables the frame to flex optimally upon impact. Ultimately, the Percept 97, with its seductive combination of speed, spin and feel, is a great option for those who want a light and spin-friendly player's racquet with impressive control and feel.  ",315.0,NAMD-2G/H.M.Graphite,Low,Full,Fast,Mint,Yonex Synthetic,97.0,27.0,12.59,11.5,7.0,60.0,21.0,16.0,19.0,45.0,60.0
220,https://img.tennis-warehouse.com/watermark/rs.php?path=PERC9H-1.jpg&nw=455,Yonex Percept 97H,5.0,305.0," Yonex updates one of its most stable player's racquets with better feel and new name. Called the  Percept 97H, this racquet combines a 12+ ounce strung weight with a flexible 21mm beam and a 97in² head. In addition to giving advanced players outstanding control on full cuts, the Percept 97H packs a beefy 330+ swingweight, making it great for redirecting the pace of a big hitter or driving the ball through the court. It also feels very solid on volleys where you will find enough touch to drop the ball on a dime. Notable features include an elongated shaft to enhance pocketing, flexibility and control, along with a stiffer racquet face for extra stability and power. This racquet also features a Servo Filter which utilizes a thin elastic layer in the shaft to filter out harsh vibrations. Similar to its predecessor, this racquet's graphite layup is enhanced by 2G-NAMD Flex Force, a material technology that enables the frame to flex optimally upon impact. Ultimately, this update is a must demo for experienced players looking to hit a heavy ball. The outstanding feel is a nice bonus. ",333.0,NAMD-2G/H.M.Graphite,Low,Full,Fast,Mint,Yonex Synthetic,97.0,27.0,12.59,12.2,7.0,62.0,21.0,16.0,19.0,45.0,60.0
221,https://img.tennis-warehouse.com/watermark/rs.php?path=PERC9D-1.jpg&nw=455,Yonex Percept 97D,4.9,305.0," With the Percept 97D, Yonex adds another chapter to its most classic player's racquet (the VCORE PRO 97D). Featuring a control oriented 97in² head and a dense 18x20 string pattern, the Percept 97D gives intermediate and advanced players the ability to hit an extremely accurate ball. It also packs a flexible 21mm beam, giving it phenomenal ball feedback. Although it has a near 12 ounce static weight, this racquet's head light balance keeps it fast enough for whipping up spin or reacting quickly in the front court. Notable features include an elongated shaft to enhance pocketing, flexibility and control, along with a stiffer racquet face for extra stability and power. To help with comfort, Yonex adds a Servo Filter, which utilizes a thin elastic layer in the shaft to filter out harsh vibrations. Similar to its predecessor, this racquet's graphite layup is enhanced by 2G-NAMD Flex Force, a material technology that enables the frame to flex optimally upon impact. Ultimately, with some incremental updates to the frame geometry and feel, the Percept 97D continues to be an obvious option for players who want maximum control and feel. ",329.0,NAMD-2G/H.M.Graphite,Low,Full,Fast,Mint,Yonex Synthetic,97.0,27.0,12.59,11.9,7.0,62.0,21.0,18.0,20.0,45.0,60.0
222,https://img.tennis-warehouse.com/watermark/rs.php?path=PERC-1.jpg&nw=455,Yonex Percept 100,5.0,305.0," Introducing the fastest and most intermediate-friendly member of the Percept family! Named the Percept 100, this racquet is slightly more forgiving  than the 97 square inch models. It also features a thicker, stiffer beam for added stability and easier power. At 11.2 ounces strung and boasting a sub-320 swingweight, the Percept 100 comes around extremely fast, making it great for scrambling on defense, whipping up spin or reacting quickly at net. Notable features include an elongated shaft for enhanced pocketing, flexibility and control, as well as a stiffer racquet face and higher flex point, providing added stability and power. To help with comfort, Yonex adds a Servo Filter, which utilizes a thin elastic layer in the shaft to filter out harsh vibrations. Similar to its predecessor, this racquet's graphite layup is enhanced by 2G-NAMD Flex Force, a material technology that enables the frame to flex optimally upon impact. Ultimately, with its raw speed, spin-friendly precision and arm-friendly comfort, the Percept 100 is a great option for those looking for  a user-friendly player's racquet that can hit every shot in the book. ",318.0,2G-Namd/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Mint,Yonex Synthetic,100.0,27.0,13.0,11.1,4.0,66.0,23.0,16.0,19.0,45.0,60.0
223,https://img.tennis-warehouse.com/watermark/rs.php?path=PERC1D-1.jpg&nw=455,Yonex Percept 100D,4.7,305.0," Introducing the Yonex Percept 100D! With this racquet, Yonex adds a new member to its most storied control franchise. In addition to being a tad more powerful and forgiving than the Percept 97's, the 100D packs a tight 18x19 string pattern, giving it a wonderfully precise and predictable trajectory on full cuts. It also packs a sub-320 swingweight, making it easier to whip up spin from the backcourt or react quickly at net. Notable features include an elongated shaft to enhance pocketing, flexibility and control, along with a stiffer racquet face for extra stability and power. To help with comfort, Yonex adds a Servo Filter, which utilizes a thin elastic layer in the shaft to filter out harsh vibrations. To further enhance feel, this racquet's graphite layup is enhanced by 2G-NAMD Flex Force, a material technology that enables the frame to flex optimally upon impact. Ultimately, with this addition to the Percept line, Yonex has delivered an impressive combination of speed, precision and feel to intermediate and advanced  players. ",318.0,NAMD-2G/H.M.Graphite,Low-Medium,Medium-Full,Medium-Fast,Mint,Yonex Synthetic,100.0,27.0,12.79,11.3,6.0,66.0,23.0,18.0,19.0,45.0,60.0
224,https://img.tennis-warehouse.com/watermark/rs.php?path=YAS105-1.jpg&nw=455,Yonex ASTREL 105,5.0,340.0," 
Introducing the 2023 Astrel 105! Defined by its user-friendly combination of speed, comfort, and power, this racquet will give beginners and early intermediates the needed maneuverability to address the ball with confidence. It comes with a forgiving 105in² head, making it easier to achieve clean contact on groundies and volleys. Compared to the previous generation, this update features a more open string pattern, making it easier to achieve effective depth and bring the ball down on target. It also sports a host of features that elevate performance and feel. First, oval-shaped grommets enable enhanced string movement, resulting in improved ball pocketing and spin. Additionally, the 2G-NAMD Speed material technology optimizes racquet flex during impact, delivering greater energy transfer to the ball. To help soften harsh vibrations, the Astrel 105 comes with a Vibration Dampening Mesh in the handle. The signature technology is Yonex's Isometric head shape, a time-tested design that offers a larger sweetspot compared to conventionally shaped equivalents. Ultimately, with some impressive tweaks to the feel and performance, Yonex has created a very user-friendly option for beginners and early intermediate players.
 ",305.0,2G-NAMD Sped/HM Graphite,Medium-High,Medium-Full,Slow-Moderate,White,Yonex Synthetic,105.0,27.0,13.5,9.8,0.0,69.0,26.833334,16.0,17.0,40.0,55.0
225,https://img.tennis-warehouse.com/watermark/rs.php?path=YAS120-1.jpg&nw=455,Yonex ASTREL 120,5.0,340.0," Yonex adds a new model to the Astrel line for 2023! Named the Astrel 120 this racquet is tailor-made for beginners early intermediates or seniors looking to regain a lost step. Defined by an exceptionally forgiving 120 square-inch head the Astrel 120 specializes in easy power and arm-friendly comfort. In addition to being fast from all areas of the court this racquet's open 16x17 string pattern will give you the needed spin-potential to bring the ball down effectively.  It also packs a number of features that elevate performance and feel, including oval-shaped grommets that enhance string movement, resulting in improved ball pocketing and spin. Additionally this racquet comes with 2G-NAMD Speed a material technology that optimizes racquet flex during impact for enhanced feel. To help soften harsh vibrations the Astrel 120 comes with a Vibration Dampening Mesh in the handle. The signature technology is Yonex's Isometric head shape a time-tested design that offers a larger sweet spot compared to conventionally shaped equivalents. All in all this racquet is simply perfect for those who seek a speedy racquet with high comfort and effortless power. ",315.0,2G-NAMD Sped/HM Graphite,Medium-High,Medium-Full,Slow-Moderate,White,Yonex Synthetic,120.0,27.0,14.2,9.5,-6.0,68.0,26.833334,16.0,17.0,40.0,55.0
243,https://img.tennis-warehouse.com/watermark/rs.php?path=PTC98-1.jpg&nw=455,Prince ATS Textreme Tour 98 Carbon,4.4,199.0," Introducing the ATS Textreme Tour 98 Carbon! Featuring the same spec as the standard cosmetic, this racquet is perfect for the intermediate player who wants controllable power and great feel. With its 98in² head, this racquet offers a tad more power than the Tour 95 but still delivers surgical targeting on full cuts. The signature technology is Prince's Anti-Torque System (ATS) which features Textreme and Twaron in both the shaft and upper hoop. The upshot is less frame torque through impact, resulting in a more stable hitting experience. On groundstrokes, the Tour 98 feels fast, spin-friendly and accurate. Although it errs on the side of control, there is definitely enough pop to get the ball moving through the court, and the buttery 62-RA stiffness delivers an arm-friendly ride with great feedback. As with the standard cosmetic, this stick is ideal for intermediate and advanced players looking for easy targeting and great feel. The awesome cosmetic is a very nice bonus. ",325.0,Textreme/Twaron/Graphite,Low-Medium,Medium-Full,Medium-Fast,Carbon,Prince Resi Pro,98.0,27.0,12.79,11.4,6.0,62.0,22.0,16.0,19.0,48.0,58.0
244,https://img.tennis-warehouse.com/watermark/rs.php?path=PTC290-1.jpg&nw=455,Prince ATS Textreme Tour 100 290 Carbon,4.6,199.0," Introducing the ATS Textreme Tour 100 (290) Carbon! Featuring the same specs as the standard cosmetic, this racquet is perfect for the intermediate player who wants controllable power and great feel. At under 11 ounces, this stick is faster than the ATS Textreme Tour 100 (310), making it great for hitting shots on the run and reacting quickly at net. It also packs a spin-friendly 16x18 string pattern, giving you enough spin potential to bring the ball down hard. In addition to its arm-friendly beam stiffness, this racquet comes with the benefit of Prince's Anti-Torque System (ATS) which features Textreme and Twaron in both the shaft and at 10 and 2 o'clock in the upper hoop. The upshot is less frame torque at impact, resulting in a more powerful and stable hitting experience. Intermediate players looking for controllable power and great feel will love this one. The sleek carbon cosmetic is a huge bonus. ",318.0,Textreme/Twaron/Graphite,Low-Medium,Medium-Full,Medium-Fast,Carbon,Prince Resi Pro,100.0,27.0,13.0,10.8,4.0,62.0,21.666666,16.0,18.0,48.0,58.0
245,https://img.tennis-warehouse.com/watermark/rs.php?path=ATR98-1.jpg&nw=455,Prince ATS Textreme Tour 98,4.4,199.0," With the Prince ATS Textreme Tour 98, Prince adds a new member to the Tour family. With its 98in² head, this racquet offers a tad more power than the Tour 95 but still manages to deliver surgical targeting on full cuts. The signature technology is Prince's Anti-Torque System (ATS) which features Textreme and Twaron in both the shaft and upper hoop. The upshot is less frame torque through impact, resulting in a more stable hitting experience. On groundstrokes the Tour 98 feels fast, spin-friendly and accurate. Although it errs on the side of control, there is definitely enough pop to get the ball moving through the court, and the buttery 62-RA stiffness delivers an arm-friendly ride with great feedback. Ultimately, this is an impressive addition to the Tour franchise. Intermediate and advanced players looking for easy targeting and great feel will love this one.   ",325.0,Textreme/Twaron/Graphite,Low-Medium,Medium-Full,Medium-Fast,White,Prince Resi Pro,98.0,27.0,12.79,11.4,6.0,62.0,22.0,16.0,19.0,48.0,58.0
246,https://img.tennis-warehouse.com/watermark/rs.php?path=ATR95-1.jpg&nw=455,Prince ATS Textreme Tour 95,5.0,199.0," This update to the Textreme Tour 95 retains the speedy and surgical feel of previous generations while adding an even more arm-friendly beam construction. Although it weighs nearly 12 ounces strung, the ATS Textreme Tour 95 comes around fast, making it great for whipping up spin and hitting shots on the run. It also has decent pop for a midsize player’s racquet (thanks in part to how fast this stick moves through contact). For 2022, Prince has given the Tour 95 a more flexible beam, resulting in even better ball feedback along with less shock to the tendons. Other updates include Anti-Torque System (ATS) which features Textreme and Twaron in both the shaft and at 10 and 2 o'clock in the upper hoop. The upshot is less frame torque at impact, resulting in a more powerful and stable hitting experience. Ultimately, with its seductive combination of speed, control and feel this update to the Tour 95 checks all the right boxes. Experienced players looking for user-friendly midsize player’s racquet should love this one.   ",324.0,Textreme/Twaron/Graphite,Low,Full,Fast,White,Prince Resi Pro,95.0,27.0,12.5,11.9,8.0,61.0,21.0,16.0,19.0,45.0,55.0
247,https://img.tennis-warehouse.com/watermark/rs.php?path=ATR10P-1.jpg&nw=455,Prince ATS Textreme Tour 100P,4.7,199.0," Prince adds another chapter to the Tour 100P. As with previous versions, the new ATS Tour 100P combines the laser-like precision of a dense string pattern with user-friendly speed and outstanding feel. For 2022 Prince has given the Tour 100P a more flexible beam, resulting in even better ball feedback and less shock to the tendons. Other updates include Anti-Torque System (ATS) which features Textreme and Twaron in both the shaft and at 10 and 2 o'clock in the upper hoop. The upshot is less frame torque at impact, resulting in a more powerful and stable hitting experience. From the baseline the Tour 100P combines surgical placement with a buttery feel at impact. Full swings yield predictable results and the sub-325 swingweight makes it easy to whip up spin or reset the point with an outstretched flick. There’s also enough stability and touch for effective volleying. All in all, this update to the Tour 100P keeps a good thing going. The more flexible beam construction is a nice bonus.   ",322.0,Textreme/Twaron/Graphite,Low,Full,Fast,White,Prince Resi Pro,100.0,27.0,12.59,11.4,7.0,61.0,21.666666,18.0,20.0,45.0,55.0
248,https://img.tennis-warehouse.com/watermark/rs.php?path=ATR310-1.jpg&nw=455,Prince ATS Textreme Tour 100 310,4.5,199.0," Prince updates the Tour 100 (310) with a softer feel and a new material technology but keeps the controllable power and spin-friendly targeting of the previous generation. Like our favorite modern player’s racquet, the ATS Tour 100 (310) rewards aggressive players with the precision to swing big and load the ball with pace and spin. For 2022, Prince gives the Tour 100 a more flexible beam, resulting in even better ball feedback along with less shock to the tendons. Other updates include Anti-Torque System (ATS) which features Textreme and Twaron in both the shaft and at 10 and 2 o'clock in the upper hoop. The upshot is less frame torque at impact, resulting in a more powerful and stable hitting experience. From the baseline the Tour 100 (310) feels stable when redirecting higher levels of pace. The open 16x18 pattern translates into easy spin, and full swings are rewarded with more than enough power to close out points. It also feels solid at net where the touch is outstanding. All in all, with its controllable power and great feel, this update has impressive ""out of the box"" playability.  The fact that it comes with a more flexible and arm-friendly beam construction is a nice bonus.  ",323.0,Textreme/Twaron/Graphite,Low-Medium,Medium-Full,Medium-Fast,White,Prince Resi Pro,100.0,27.0,12.59,11.5,7.0,62.0,21.666666,16.0,18.0,48.0,58.0
249,https://img.tennis-warehouse.com/watermark/rs.php?path=ATR290-1.jpg&nw=455,Prince ATS Textreme Tour 100 290,4.6,199.0," One of the most arm-friendly racquets in its class, the ATS Textreme Tour 100 (290) is perfect for the intermediate player who wants controllable power and great feel. At under 11 ounces, this stick is faster than the ATS Textreme Tour 100 (310), making it great for hitting shots on the run and reacting quickly at net. It also packs a spin-friendly 16x18 string pattern, giving you enough spin-potential to bring the ball down hard. For 2022, Prince adds a more flexible beam, resulting in better ball feedback along with less shock to the tendons. Other updates include Anti-Torque System (ATS) which features Textreme and Twaron in both the shaft and at 10 and 2 o'clock in the upper hoop. The upshot is less frame torque at impact, resulting in a more powerful and stable hitting experience. Intermediate players looking for controllable power and great feel will love this one.  ",318.0,Textreme/Twaron/Graphite,Low-Medium,Medium-Full,Medium-Fast,White,Prince Resi Pro,100.0,27.0,13.0,10.8,4.0,62.0,21.666666,16.0,18.0,48.0,58.0
250,https://img.tennis-warehouse.com/watermark/rs.php?path=PHNX5-1.jpg&nw=455,Prince Phantom 100X 305g,4.7,199.0," Prince adds another chapter to the Phantom 100X 305g! Like the previous generation, this racquet is defined by its controllable power and buttery feel. At 11.4 ounces strung and boasting a 320 swingweight, this racquet is not only ideal for strong intermediate players, but it will also tempt the advanced ball striker who is in the market for speed. In addition to the buttery feel of its 59-RA stiffness, the 100x 305 has an open 16x18 string pattern, giving it the kind of spin-friendly precision that makes it easy to target the lines. Technologies include Prince's Anti-Torque System, which is located at 10 & 2 in the head and combines Textreme with Zylon, a synthetic polymer added in 2024 to further enhance stability without compromising maneuverability. Prince also combines Zylon and Textreme in the shaft to further enhance stability and optimize feel. The Phantom also benefits from a CTS beam construction, which features an ultra thin shaft for feel along with thicker cross sections in the head for stability and power. Ultimately, this is a great option for intermediate and advanced players who want a speedy and spin-friendly racquet with outstanding feel. ",320.0,Textreme/Zylon/Graphite,Low-Medium,Medium-Full,Medium-Fast,Green,Prince ResiTex Tour,100.0,27.0,12.79,11.4,6.0,59.0,20.166666,16.0,18.0,45.0,55.0
251,https://img.tennis-warehouse.com/watermark/rs.php?path=PO310X-1.jpg&nw=455,Prince O3 Phantom 100X,5.0,219.0," Prince makes big changes to the O3 Phantom 100X for 2025! Inspired by the original O3 Tour, this update specializes in speed, spin, and comfort. In addition to its open 16x18 string pattern, the O3 Phantom 100X features a thicker and stiffer beam, giving it a nice boost in power and stability without departing from the control-oriented DNA of the Phantom family. It also features Prince's O-Port system, a time-tested technology that not only cuts wind drag for easier acceleration but also delivers an undeniably comfortable response. Additional features include a CTS Beam, which deploys variable widths to optimize stability and feel. Stability is further enhanced with Prince's newly updated Anti-Torque System, which combines Textreme and Zylon in key locations to minimize frame wobble and power loss on off-center impact. Ultimately, with some impressive updates to the mold and feel, the Phantom O3 100X is an outstanding option for the player who craves easy targeting and plush comfort.
 ",324.0,Textreme/Zylon/Graphite,Low-Medium,Medium-Full,Medium-Fast,Green,Prince ResiTex Tour,100.0,27.0,12.59,11.5,7.0,66.0,19.666666,16.0,18.0,48.0,58.0
252,https://img.tennis-warehouse.com/watermark/rs.php?path=PHNX2-1.jpg&nw=455,Prince Phantom 100X 18x20,4.0,199.0," Introducing the third generation of the Phantom 100X 18x20! Like previous versions, this racquet's 18x20 string patterns and 59-RA stiffness capture the pinpoint accuracy and buttery feel of the game's best traditional player's racquets. With its 327 RDC swingweight, the Phantom 100X 18x20 offers a nice balance between speed and stability, giving it a stable feel against higher levels of pace without feeling sluggish in the front court. Technologies include Prince's Anti-Torque System, which is located at 10 & 2 in the head and combines Textreme with Zylon, a synthetic polymer added in 2024 to further enhance stability without compromising maneuverability. Prince also combines Zylon and Textreme in the shaft to further enhance stability and optimize feel. Other features include a CTS beam construction, which features an ultra thin shaft for feel along with thicker cross sections in the head for stability and power. Ultimately, with subtle tweaks to the feel, the Phantom 100X 18x20 continues to be a great option for experienced players looking for the undeniable precision and sublime feel of a classic player's racquet. ",327.0,Textreme/Zylon/Graphite,Low,Full,Fast,Green,Prince ResiTex Tour,100.0,27.0,12.5,11.8,8.0,59.0,20.166666,18.0,20.0,45.0,55.0
253,https://img.tennis-warehouse.com/watermark/rs.php?path=PHNP1-1.jpg&nw=455,Prince Phantom 100P,5.0,199.0," Introducing the third generation of the Phantom 100P! Like the previous generation, this racquet combines spin-friendly targeting with outstanding feel at impact. Thanks to a sub-325 RDC swingweight, the Phantom 100P swings a bit easier than its predecessor, which not only makes it easier to accelerate through contact on groundies and serves but also translates into quicker reactions at net. Boasting a thin box beam and flexible 59RA, the 100P is decidedly more arm-friendly than the majority of racquets in its class. Technologies include Prince's Anti-Torque System, which is located at 10 & 2 in the head and combines Textreme with Zylon, a synthetic polymer added in 2024 to further enhance stability without compromising maneuverability. Prince also combines Zylon and Textreme in the shaft to further enhance stability and optimize feel. Other features include a CTS beam construction, which features an ultra thin shaft for feel along with thicker cross sections in the head for stability and power. With incremental tweaks to the feel, the 100P keeps getting better. Intermediate and advanced players looking for a great feeling racquet with exceptional precision should add this to their demo list. ",324.0,Textreme/Zylon/Graphite,Low-Medium,Medium-Full,Medium-Fast,Green,Prince ResiTex Tour,100.0,27.0,12.79,11.5,6.0,59.0,18.833334,16.0,18.0,48.0,58.0
254,https://img.tennis-warehouse.com/watermark/rs.php?path=PHN7G-1.jpg&nw=455,Prince Phantom 107G,4.8,199.0," Introducing the second generation of the Phantom 107G! Like the first generation, this racquet plays like a faster, more user-friendly version of the iconic Prince Original Graphite OS. Boasting a speedy 320-RDC swingweight, the Phantom 107G explodes through contact, making it easy to whip up spin from the backcourt or react quickly at net. It also features a buttery 17.5mm shaft, giving it outstanding ball feedback. Technologies include Prince's Anti-Torque System, which is located at 10 & 2 in the head and combines Textreme with Zylon, a synthetic polymer added in 2024 to further enhance stability without compromising maneuverability. Prince also combines Zylon and Textreme in the shaft to further enhance stability and optimize feel. Other features include Prince's iconic crossbar (for stability) along with a CTS Beam construction, which features an ultra thin shaft for feel along with thicker cross sections in the head for stability and power.  Ultimately, with the Phantom 107G, Prince has put the surgical control and sublime feel of the Phantom series into a very forgiving head size. The fact that it's fast enough for the modern game is a nice bonus. ",320.0,Textreme/Zylon/Graphite,Low-Medium,Medium-Full,Medium-Fast,Green,Prince ResiTex Tour,107.0,27.0,12.59,11.4,7.0,62.0,19.666666,16.0,19.0,45.0,55.0
255,https://img.tennis-warehouse.com/watermark/rs.php?path=PHNX9-1.jpg&nw=455,Prince Phantom 100X 290g,5.0,199.0," Prince adds another chapter to the Phantom 100X 290g! Like the previous generation, this update combines an open 16x18 string pattern with a thin 18mm shaft and speedy sub-320 swingweight. The upshot is an intermediate-friendly weapon that not only delivers the buttery feel and control of a traditional player's racquet but also pays homage to the modern game with its explosive speed and spin-friendly targeting. According to our playtesters, this stick also packs impressive stability for the weight. Technologies include Prince's Anti-Torque System, which is located at 10 & 2 in the head and combines Textreme with Zylon, a synthetic polymer added in 2024 to further enhance stability without compromising maneuverability. Prince also combines Zylon and Textreme in the shaft to further enhance stability and optimize feel. The Phantom also benefits from a CTS beam construction, which features an ultra thin shaft for feel along with thicker cross sections in the head for stability and power. Ultimately, with its ultra quick handling, this racquet gives rising intermediate players the perfect entry point into the sublime feel and surgical control of the Phantom franchise. ",317.0,Textreme/Zylon/Graphite,Low-Medium,Medium-Full,Medium-Fast,Green,Prince ResiTex Tour,100.0,27.0,13.0,10.7,4.0,57.0,20.166666,16.0,18.0,45.0,55.0
256,https://img.tennis-warehouse.com/watermark/rs.php?path=2RIP98-1.jpg&nw=455,Prince Ripstick 98,5.0,229.0," New to the Ripstick family for 2025, the Ripstick 98 offers an irresistible combination of power and precision. Boasting a surgical 98in² head and 16x18 string pattern, this stick will give you the needed spin-potential to target the lines. It also comes with a fairly hefty swingweight, which provides impressive stability against big hitters while also providing massive power on full cuts. This racquet's comfortable feel comes in no small part from the large O-Ports that surround the hitting area, a feature that not only produces a more plush and powerful string bed, but also creates less wind-drag for easier acceleration. It also has Prince's newly updated Anti-Torque System, which combines Textreme and Zylon in key locations to minimize frame wobble and power loss on off-center impact. Ultimately, this is a great option for the player who wants a precise and powerful racquet with a plush feel at impact. ",328.0,Textreme/Zylon/Graphite,Low-Medium,Medium-Full,Medium-Fast,Red,Prince ResiTex Pro,98.0,27.0,12.65,11.4,7.0,67.0,24.833334,16.0,18.0,48.0,58.0
