,racquet_img,racquet_name,racquet_rating,racquet_price,racquet_desc,Head Size,Length,Strung Weight,Balance,Swingweight,Stiffness,Beam Width,Composition,Power Level,Stroke Style,Swing Speed,Racquet Colors,Grip Type,String Pattern,String Tension,Balance:,Swingweight:,Stiffness:,Beam Width:,Composition:,Power Level:,Stroke Style:,Swing Speed:,Racquet Colors:,Grip Type:,String Pattern:,String Tension:,Age,Weight,Height,Other,Strung  Weight
169,https://img.tennis-warehouse.com/watermark/rs.php?path=HINSP-1.jpg&nw=455,Head Instinct PWR 115 2025,5.0,219.0," The Instinct PWR 115 2025 is one of the most powerful racquets in Head's arsenal. In addition to being ideal for beginners learning the game, the Instinct PWR is ideal for savvy doubles specialists seeking effortless volleying and extra power on serves. Like its predecessor, this racquet features a generous 115in² head size, offering a very forgiving and arm-friendly response. As with other Instinct models, the Instinct PWR incorporates Auxetic technology in the yoke, providing a more responsive and connected feel at impact. This stick also benefits from Graphene Inside, strengthening the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, the Instinct PWR 115 2025 is perfect for players who prioritize comfort and power. With its attractive price point, it is one of best values in its class. ",115 in² / 741.93 cm²,27.7in / 70.36cm,8.6oz / 244g,15in / 38.1cm / 9 pts HH,311.0,67,28mm / 29mm / 29mm,Auextic/Graphene Inside/Graphite,Medium-High,Compact-Medium,Slow-Moderate,Blue,Head Hydrosorb Comfort,"16 Mains / 19 Crosses


Mains skip",52-62 pounds,,,,,,,,,,,,,,,,,
170,https://img.tennis-warehouse.com/watermark/rs.php?path=TIS6-1.jpg&nw=455,Head Titanium Ti.S6 Strung,4.7,109.0," This racquet comes pre-strung for added convenience and value!This ultra-light racquet offers excellent power from anywhere on the court. Players with slower strokes or a compact swing will find easier access to depth thanks to the powerful response of this racquet. The large head makes the TiS.6 a forgiving racquet for those just getting started in the game while giving more experienced players more margin to brush the ball for spin. Impressive stability helps keep this racquet feeling comfortable in the hands. The maneuverability, power and access to spin also make this a great option for doubles players.  ",115 in² / 741.93 cm²,27.75in / 70.49cm,8.6oz / 244g,14.8in / 37.59cm / 7 pts HH,309.0,71,27mm / 28mm / 27mm,Graphite / Titanium Composite,High,Compact-Medium,Slow-Moderate,Silver & Blue,Head Cushion Grip,"16 Mains / 19 Crosses


Mains skip",57-66 pounds,,,,,,,,,,,,,,,,,
186,https://img.tennis-warehouse.com/watermark/rs.php?path=EZ10BB-1.jpg&nw=455,Yonex EZONE 100 (2025),5.0,305.0," Yonex adds another chapter to the EZONE 100! Like the previous generation, this update is defined by its plush comfort and spin-friendly targeting (think controllable power). In addition to offering a more forgiving and powerful head size than its 98in² sibling, the 2025 EZONE 100 is very fast, making it great for hitting winners on the run, resetting the point with an outstretched flick, or reacting quickly at the net. It will also give aggressive players enough pop and accuracy to finish points with a bang. For 2025, Yonex overhauls the frame's geometry, thickening the beam in the upper hoop to enhance power and stability while adding a groove on the inner portion of the frame to help the racquet bend optimally through impact. To further enhance comfort, Yonex adds ultra-thin and flexible fibers to the shaft (called Minolon) to dampen harsh vibrations. Yonex also continues with 2G NAMD SPEED, an advanced material innovation that helps the frame transfer more energy to the ball. The most important design feature remains the ISOMETRIC head shape, which gives this stick an undeniably more plush and responsive feel than conventionally shaped equivalents. Ultimately, with some nice tweaks to the feel and response, this update checks all the right boxes. Intermediate and advanced players looking for a speedy player's racquet with easy access to spin and power won't be disappointed.  ",100 in² / 645.16 cm²,27in / 68.58cm,11.2oz / 318g,13in / 33.02cm / 4 pts HL,315.0,68,24.5mm / 26.5mm / 23mm,Minolon/2NAMD-Speed/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Synthetic,16 Mains / 19 CrossesMains skip,45-60 pounds,,,,,,,,,,,,,,,,,
187,https://img.tennis-warehouse.com/watermark/rs.php?path=EZ98BB-1.jpg&nw=455,Yonex EZONE 98 (2025),4.5,305.0," With the 2025 version of the EZONE 98, Yonex delivers an irresistible combination of speed, comfort, and precision. Like the previous version, this racquet combines a control oriented 98in² head with a spin-friendly string pattern and stable beam construction. It's also remarkably fast, making it one of the most user-friendly racquets in its class. For 2025, the EZONE 98 comes with a lower RA stiffness, giving this already comfortable racquet an even more buttery feel. Yonex also overhauls the frame geometry, thickening the beam in the upper hoop to enhance power and stability, while adding a groove on the inner portion of the frame to help the racquet bend optimally through impact. To further enhance comfort, Yonex adds an ultra-thin natural fiber to the shaft (called Minolon) to dampen harsh vibrations. Yonex also continues with 2G NAMD SPEED, an advanced material innovation that helps the frame transfer more energy to the ball. The defining feature remains the ISOMETRIC head shape, giving the EZONE 98 an unmistakably more forgiving response than conventionally shaped equivalents. Ultimately, with its exceptional feel and ultra-easy shot placement, this impressive update from Yonex is hard to put down. ",98 in² / 632.26 cm²,27in / 68.58cm,11.4oz / 323g,12.79in / 32.49cm / 6 pts HL,320.0,63,23.8mm / 24.5mm / 19.5mm,Minolon/2NAMD-Speed/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Synthetic,16 Mains / 19 CrossesMains skip,45-60 pounds,,,,,,,,,,,,,,,,,
188,https://img.tennis-warehouse.com/watermark/rs.php?path=TEZ98B-1.jpg&nw=455,Yonex EZONE 98 Tour (2025),5.0,305.0," With the 2025 EZONE 98 Tour Yonex delivers the perfect weapon to experienced ball strikers. Like the outgoing model, this racquet puts the surgical targeting of the standard EZONE 98 into a more stable and powerful package. In addition to giving you the needed mass to absorb and redirect the pace of a big hitter, the 98 Tour provides impressive pop on full cuts. For 2025, the EZONE 98 Tour features a lower beam stiffness, giving it an even more buttery feel than the previous generation. Yonex also overhauls the frame's geometry, thickening the beam in the upper hoop to enhance power and stability while adding a groove on the inner portion of the frame to help the racquet bend optimally through impact. To further enhance comfort, Yonex adds ultra-thin and flexible fibers to the shaft (called Minolon) to dampen harsh vibrations. Yonex also continues with 2G NAMD SPEED, an advanced material innovation that helps the frame transfer more energy to the ball. The most important design feature is the ISOMETRIC head shape, which gives this stick an undeniably more plush and responsive feel than conventionally shaped equivalents. Ultimately, with some nice updates to the feel, the EZONE 98 Tour remains an obvious option for experienced players looking to play high level tennis.   ",98 in² / 632.26 cm²,27in / 68.58cm,11.7oz / 332g,12.99in / 32.99cm / 4 pts HL,335.0,62,23.8mm / 24.5mm / 19.5mm,Minolon/2NAMD-Speed/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Yonex Synthetic,16 Mains / 19 CrossesMains skip,45-60 pounds,,,,,,,,,,,,,,,,,
189,https://img.tennis-warehouse.com/watermark/rs.php?path=LEZ10B-1.jpg&nw=455,Yonex EZONE 100+ (2025),5.0,305.0," Updated with a new material technology for 2025, the EZONE 100+ continues to be dangerous in the hands of aggressive players looking to hit a heavy ball. Defined by its extended 27.5"" length, the EZONE 100+ gives advanced ball strikers huge power on groundies and serves. It also provides the kind of spin-friendly precision that makes it easy to select ambitious targets. For 2025, Yonex overhauls the frame's geometry, thickening the beam in the upper hoop to enhance power and stability, while adding a groove on the inner portion of the frame to help the racquet bend optimally through impact. To further enhance comfort, Yonex adds ultra-thin and flexible fibers to the shaft (called Minolon) to dampen harsh vibrations. Yonex also continues with 2G NAMD SPEED, an advanced material innovation that helps the frame transfer more energy to the ball. The most important design feature remains the ISOMETRIC head shape, which gives this stick an undeniably more plush and responsive feel than conventionally shaped equivalents. With incremental tweaks to the feel and geometry, the EZONE 100+ continues to be an obvious option for those looking to supercharge their groundies and serves. The plush and solid feel at impact is addictive.  ",100 in² / 645.16 cm²,27.5in / 69.85cm,11.2oz / 318g,13.38in / 33.99cm / 3 pts HL,332.0,68,24.5mm / 26.5mm / 23mm,Minolon/2NAMD-Speed/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Synthetic,16 Mains / 19 CrossesMains skip,45-60 pounds,,,,,,,,,,,,,,,,,
190,https://img.tennis-warehouse.com/watermark/rs.php?path=LEZ98B-1.jpg&nw=455,Yonex EZONE 98+ (2025),5.0,305.0," Defined by an impressive combination of power, spin, and precision, the EZONE 98+ is dangerous in the hands of aggressive players. Like the previous generation, this racquet combines the accuracy of a 98 square inch head with the extra leverage and pop of an extended 27.5"" length. The result is a racquet that delivers heavy balls from the baseline and extra power on serves. It also has a 62-RA stiffness, giving it a buttery feel without the off-center wobble that sometimes afflicts flexbile frames. For 2025, Yonex makes slight tweaks to the frame's geometry, thickening the beam in the upper hoop to enhance power and stability, while adding a groove on the inner portion of the frame to help the racquet bend optimally through impact. To further enhance comfort, Yonex adds ultra-thin and flexible fibers to the shaft (called Minolon) to dampen harsh vibrations. Yonex also continues with 2G NAMD SPEED, an advanced material innovation that helps the frame transfer more energy to the ball. The most important design feature remains the ISOMETRIC head shape, which gives this stick an undeniably more plush and responsive feel than conventionally shaped equivalents. With incremental improvements to the feel, the 2025 EZONE 98+ remains the perfect racquet for advanced ball strikers looking for plow through, power, and precision. ",98 in² / 632.26 cm²,27.5in / 69.85cm,11.4oz / 323g,13.07in / 33.2cm / 5 pts HL,334.0,62,23.8mm/24.5mm/19.5mm,Minolon/2NAMD-Speed/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Synthetic,16 Mains / 19 CrossesMains skip,45-60 pounds,,,,,,,,,,,,,,,,,
191,https://img.tennis-warehouse.com/watermark/rs.php?path=EZ1LBB-1.jpg&nw=455,Yonex EZONE 100L (2025),5.0,305.0," With this light version of the EZONE 100, Yonex serves up plush comfort and easy targeting to intermediate players. It's also a solid option for the dedicated beginner or competitive junior who wants a racquet that will reward continued improvement. Like the previous generation, this update moves through contact with lightning speed, making it easy for improving players to master the mechanics of pace and spin. For 2025, Yonex overhauls the frame's geometry, thickening the beam in the upper hoop to enhance power and stability while adding a groove on the inner portion of the frame to help the racquet bend optimally through impact. To further enhance comfort, Yonex adds ultra-thin and flexible fibers to the shaft (called Minolon) to dampen harsh vibrations. Yonex also continues with 2G NAMD SPEED, an advanced material innovation that helps the frame transfer more energy to the ball. The most important design feature is the ISOMETRIC head shape, which gives this stick an undeniably more plush and responsive feel than conventionally shaped equivalents. With nice tweaks to the feel and response, the EZONE 100L continues to provide a great entry point into the spin, power, and comfort of the EZONE family. ",100 in² / 645.16 cm²,27in / 68.58cm,10.6oz / 301g,13.18in / 33.48cm / 3 pts HL,310.0,67,24.5mm / 26.5mm / 23mm,Minolon/2NAMD-Speed/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Synthetic,"16 Mains / 19 Crosses


Mains skip",40-55 pounds,,,,,,,,,,,,,,,,,
192,https://img.tennis-warehouse.com/watermark/rs.php?path=EZ1SLB-1.jpg&nw=455,Yonex EZONE 100 SL (2025),5.0,305.0," Yonex adds another chapter to the EZONE 100SL! With its light weight, this racket makes it easier to address the ball with confidence. It packs enough pop to keep your opponents in check while giving you the needed spin potential to bring the ball down accurately. This racket's raw speed also shines at net where it comes around fast to deliver easy shot placement. For 2025, Yonex overhauls the frame's geometry, thickening the beam in the upper hoop to enhance power and stability while adding a groove on the inner portion of the frame to help the racket bend optimally through impact. To further enhance comfort, Yonex adds ultra-thin and flexible fibers to the shaft (called Minolon) to dampen harsh vibrations. Yonex also continues with 2G NAMD SPEED, an advanced material innovation that helps the frame transfer more energy to the ball. The most important design feature is the ISOMETRIC head shape, which gives this stick an undeniably more plush and responsive feel than conventionally shaped equivalents. With some nice tweaks to the feel and response, this update provides a very easy learning curve to those who are looking to play aggressive tennis.
 ",100 in² / 645.16 cm²,27in / 68.58cm,10oz / 283g,13.38in / 33.99cm / 1 pts HL,297.0,66,24.5mm / 26.5mm / 23mm,Minolon/2NAMD-Speed/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Yonex Synthetic,16 Mains / 18 CrossesMains skip,40-55 pounds,,,,,,,,,,,,,,,,,
193,https://img.tennis-warehouse.com/watermark/rs.php?path=EZ105B-1.jpg&nw=455,Yonex EZONE 105 (2025),5.0,305.0," Yonex updates the EZONE 105 with new material technology while keeping the user-friendly playability of the previous generation. In addition to being perfect for dedicated beginners and rising intermediate players, the EZONE 105 is also great for the doubles player who wants a light and powerful serving racquet that moves fast at net. Defined by its forgiving 105-square-inch head, this stick is more forgiving than a standard midplus racquet, making it great for the player who wants a more user-friendly option. For 2025, Yonex overhauls the frame's geometry, thickening the beam in the upper hoop to enhance power and stability, while adding a groove on the inner portion of the frame to help the racquet bend optimally through impact. To further enhance comfort, Yonex adds ultra-thin and flexible fibers to the shaft (called Minolon) to dampen harsh vibrations. Yonex also continues with 2G NAMD SPEED, an advanced material innovation that helps the frame transfer more energy to the ball. The most important design feature remains the ISOMETRIC head shape, which gives this stick an undeniably more plush and responsive feel than conventionally shaped equivalents. Ultimately, this update is a great option for those who want a maneuverable racquet with controllable power and great feel. The arm-friendly feel is a nice bonus! ",105 in² / 677.42 cm²,27in / 68.58cm,10.2oz / 289g,13.38in / 33.99cm / 1 pts HL,312.0,66,24mm / 26.5mm / 23mm,Minolon/2NAMD-Speed/HM Graphite,Medium,Medium,Medium,Blue,Yonex Synthetic,16 Mains / 19 CrossesMains skip,40-55 pounds,,,,,,,,,,,,,,,,,
194,https://img.tennis-warehouse.com/watermark/rs.php?path=EZ115B-1.jpg&nw=455,Yonex EZONE 115 (2025),5.0,230.0," Introducing the EZONE 115 (2025)! New to the EZONE family, this racquet specializes in comfort and power. In addition to being great for beginners and those with compact strokes, the EZONE 115 will also appeal to the doubles player who wants a dangerous serve and volley weapon. Defined by its luxurious 115in² head, this stick provides a generous margin of error, ensuring that comfort and performance remain high, even when contact is less than perfect. Additional features include an extended 27.5"" length for extra power on serves and groundstrokes, along with an open 16x18 string pattern, making it easy to control the power with spin. For 2025, Yonex overhauls the frame's geometry, thickening the beam in the upper hoop to enhance power and stability, while adding a groove on the inner portion of the frame to help the racquet bend optimally through impact. To further enhance comfort, Yonex adds ultra-thin and flexible fibers to the shaft (called Minolon) to dampen harsh vibrations. Yonex also continues with 2G NAMD SPEED, an advanced material innovation that helps the frame transfer more energy to the ball. The most important design feature remains the ISOMETRIC head shape, which gives this stick an undeniably more plush and responsive feel than conventionally shaped equivalents. Players looking for an ultra arm-friendly racquet with dangerous levels of power will love this new addition to the EZONE family. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,https://img.tennis-warehouse.com/watermark/rs.php?path=EZ110B-1.jpg&nw=455,Yonex EZONE 110 (2025),5.0,230.0," With the EZONE 110, Yonex delivers easy power and arm-friendly comfort to beginner and intermediate level players. This racquet should also appeal to the savvy doubles players who want a powerful serving racquet with big put-away power at net. For 2025, Yonex extends this racquet's length to 27.5"", providing even easier power on groundies and serves. Yonex also overhauls the frame's geometry, thickening the beam in the upper hoop to enhance power and stability, while adding a groove on the inner portion of the frame to help the racquet bend optimally through impact. To further enhance comfort, Yonex adds ultra-thin and flexible fibers to the shaft (called Minolon) to dampen harsh vibrations. Yonex also continues with 2G NAMD SPEED, an advanced material innovation that helps the frame transfer more energy to the ball. The most important design feature remains the ISOMETRIC head shape, which gives this stick an undeniably more plush and responsive feel than conventionally shaped equivalents. Ultimately, the EZONE 110 is simply a great choice for those looking for easy power and luxurious comfort.  ",110 in² / 709.68 cm²,27.5in / 69.85cm,9.5oz / 269g,13.5in / 34.29cm / 2 pts HL,301.0,65,26mm / 29mm / 24mm,Minolon/Nanocell NEO/HM Graphite,Medium,Medium,Medium,Blue,Yonex Synthetic,16 Mains / 18 CrossesMains skip,40-55 pounds,,,,,,,,,,,,,,,,,
196,https://img.tennis-warehouse.com/watermark/rs.php?path=EZACBB-1.jpg&nw=455,Yonex EZONE Ace,5.0,110.0," This racquet comes pre-strung for extra savings!Introducing the EZONE ACE! With this racquet, Yonex brings easy shot making and impressive comfort to improving players. The EZONE ACE should also work for the occasional player who wants high performance at a great price. In addition to delivering the incalculable benefits of maneuverability, the EZONE ACE offers impressive stability, power, and comfort for its weight class. The most important design feature is the ISOMETRIC head shape, which gives this stick an undeniably more plush and responsive feel than conventionally shaped equivalents. Ultimately, the EZONE Ace is the perfect tool for players who want ease of use. The great price makes it hard to beat! ",102 in² / 658.06 cm²,27in / 68.58cm,9.7oz / 275g,13.85in / 35.18cm / 3 pts HH,313.0,65,24mm / 26.5mm / 23mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Yonex Synthetic,"16 Mains / 19 Crosses


Mains skip",40-55 pounds,,,,,,,,,,,,,,,,,
197,https://img.tennis-warehouse.com/watermark/rs.php?path=EZAPR-1.jpg&nw=455,Yonex EZONE Alpha (275g),5.0,165.0," Pre-strung for extra savings!New to EZONE family, the Alpha 100 provides an exceptional value to the rising intermediate player. With its light weight, this racquet's user-friendly performance helps less advanced players address the ball with confidence. Features include an open string pattern for easy access to spin, along with a powerful beam construction for added stability and power. The Alpha 100 also comes with a high launch angle for easier net clearance and depth. The inclusion of Minolon technology in the shaft softens the feel of ball impact, while the Vibration Dampening Mesh in the handle dissipates harsher vibrations for enhanced comfort. The standout feature is its ISOMETRIC head shape, giving this stick an undeniably more plush and responsive feel than conventionally shaped equivalents. With an easy learning curve and an outstanding price point, the EZONE Alpha 100 is a tough racquet to beat for improving players looking to elevate their game without breaking the bank. ",100 in² / 645.16 cm²,27in / 68.58cm,10.2oz / 289g,13.3in / 33.78cm / 2 pts HL,297.0,68,25mm / 27mm / 24mm,Minolon/Nanocell NEO/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Synthetic,16 Mains / 18 CrossesMains skip,40-55 pounds,,,,,,,,,,,,,,,,,
198,https://img.tennis-warehouse.com/watermark/rs.php?path=EZAPLR-1.jpg&nw=455,Yonex EZONE Alpha L (260g),5.0,165.0," Pre-strung for extra savings!Lighter than the Alpha 100, the EZONE Alpha 100L delivers exceptional value for novice players, weekend warriors, or anyone seeking ease of use. At under 10 ounces, this racquet makes it easier for improving players to master stroke fundamentals. Key features include an open string pattern for easy access to spin, and a powerful beam construction that provides added stability and power. The inclusion of Minolon technology in the shaft softens the feel of ball impact, while the Vibration Dampening Mesh in the handle dissipates harsher vibrations for enhanced comfort. The standout feature is its ISOMETRIC head shape, giving this stick an undeniably more plush and responsive feel than conventionally shaped equivalents. With its maneuverable design and excellent price, the EZONE Alpha 100L is the perfect companion for players ready to refine their skills and master the game. ",100 in² / 645.16 cm²,27in / 68.58cm,9.6oz / 272g,13.4in / 34.04cm / 1 pts HL,284.0,68,25mm / 27mm / 24mm,Minolon/Nanocell NEO/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Synthetic,16 Mains / 18 CrossesMains skip,40-55 pounds,,,,,,,,,,,,,,,,,
199,https://img.tennis-warehouse.com/watermark/rs.php?path=EZASLB-1.jpg&nw=455,Yonex EZONE Alpha SL (240g),5.0,165.0," Pre-strung for extra savings!Lighter than the Alpha 100L, the EZONE Alpha 100SL is the most maneuverable model in the EZONE family, making it perfect for strong juniors, beginners, or anyone seeking ease of use. Weighing only 9 ounces strung, this racquet makes it easy for less advanced players to master stroke mechanics. Offered at a great price, the EZONE Alpha 100SL makes an outstanding value for those who want high performance without breaking the bank. Key features include an open string pattern for spin-friendly play, a powerful beam for added stability and power, and Minolon technology in the shaft for a softer feel at impact. The handle s Vibration Dampening Mesh reduces harsh vibrations, while the ISOMETRIC head shape provides an unmistakably more comfortable feel than conventionally shaped equivalents. With its maneuverable design and excellent price, the EZONE Alpha 100SL is an outstanding choice for players looking to elevate their game. ",100 in² / 645.16 cm²,27in / 68.58cm,9oz / 255g,13.6in / 34.54cm / 1 pts HH,270.0,66,25mm / 27mm / 24mm,Minolon/Nanocell NEO/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Synthetic,"16 Mains / 18 Crosses


Mains skip",40-55 pounds,,,,,,,,,,,,,,,,,
200,https://img.tennis-warehouse.com/watermark/rs.php?path=EZ98PL-1.jpg&nw=455,Yonex EZONE 98+,4.9,249.0," Yonex adds another chapter to one of the game's most surgical extended length racquets. Like previous generations, this update to the EZONE 98+ combines the precision of a 98 square inch head with the extra pop of an extended length racquet. For 2022 Yonex adds 2G NAMD SPEED to the graphite layup, resulting in increased pocketing and better ball feedback. Yonex has also redesigned the  beam in several locations, including a thicker, more convex cross section in the shaft (for stability) along with a thinner frame face (for a softer response). Other technologies include Yonex’s time-tested ISOMETRIC head shape, a unique design feature that makes Yonex racquets feel more generous and forgiving than conventionally shaped equivalents. Ultimately, with some slight tweaks to the beam and feel, Yonex has produced an impressive update. Players looking for some extra pop on serves and groundies won't be disappointed.   ",98 in² / 632.26 cm²,27.5in / 69.85cm,11.4oz / 323g,13.07in / 33.2cm / 5 pts HL,333.0,64,23.5mm / 24.5mm / 19.5mm,2G-NAMD SPEED/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Yonex Synthetic,"16 Mains / 19 Crosses


Mains skip",45-60 pounds,,,,,,,,,,,,,,,,,
201,https://img.tennis-warehouse.com/watermark/rs.php?path=EZ10PL-1.jpg&nw=455,Yonex EZONE 100+,4.9,249.0," Experienced players looking to load the ball with pace and spin will love this update to the  EZONE 100+. With it's extended length, this stick will give you extra leverage and pop on groundies and serves. The beefy swingweight not only rewards sound mechanics with impressive put-away power, but it will also help you redirect the pace of a big hitting opponent. For this update, in addition to widening the beam for extra stability and power, Yonex adds 2G NAMD SPEED to the graphite layup, resulting in increased pocketing and better ball feedback. Other updates include a thicker, more convex cross section in the shaft (for stability) along with a thinner frame face (for a softer response). The signature technology is Yonex's time-tested ISOMETRIC head shape, a feature that creates a more generous and forgiving hitting surface than conventionally shaped equivalents. Ultimately, this is a great option for intermediate and advanced players looking to hit powerful serves and penetrating groundies. The improved feel is a nice bonus.  ",100 in² / 645.16 cm²,27.5in / 69.85cm,11.2oz / 318g,13.38in / 33.99cm / 3 pts HL,336.0,67,23.8mm / 26.5mm / 22.5mm,2G-NAMD SPEED/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Yonex Synthetic,"16 Mains / 19 Crosses


Mains skip",45-60 pounds,,,,,,,,,,,,,,,,,
202,https://img.tennis-warehouse.com/watermark/rs.php?path=EZ98TR-1.jpg&nw=455,Yonex EZONE 98 Tour 2022,4.8,249.0," Introducing the second generation of the EZONE Tour! Like the previous version, this racquet puts the spin-friendly precision of the standard EZONE 98 into a heavier, more stable package. Although more challenging to swing, this racquet's extra mass delivers an undeniable boost in plow-through and pop. In addition to widening the beam for extra stability and power, Yonex adds 2G NAMD SPEED to the graphite layup, resulting in increased pocketing and better ball feedback. The RA-stiffness is also a smidge higher than the previous version, resulting in a slightly crisper feel without compromising the plush feel for which Yonex player's racquets are known. Other technologies include Yonex’s time-tested ISOMETRIC head shape, a unique design feature that makes Yonex racquets feel more generous and forgiving than conventionally shaped equivalents. Ultimately, this update is a great option for intermediate and advanced players looking for a precise and spin-friendly weapon. It not only redirects pace with ease but also rewards aggressive mechanics with enough pop to keep your opponent in check.   ",98 in² / 632.26 cm²,27in / 68.58cm,11.7oz / 332g,12.99in / 32.99cm / 4 pts HL,332.0,64,23.5mm / 24.5mm / 19.5mm,2G-NAMD SPEED/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Yonex Synthetic,"16 Mains / 19 Crosses


Mains skip",45-60 pounds,,,,,,,,,,,,,,,,,
203,https://img.tennis-warehouse.com/watermark/rs.php?path=YEZO98-1.jpg&nw=455,Yonex EZONE 98 Aqua Night Black,4.9,249.0," Featuring the same specs as the standard cosmetic version, the EZONE 98 Aqua Night Black combines spin-friendly targeting with raw speed. It also packs above average feel, comfort and stability for a light player's racquet. Although it lacks the mass-based power and plow-through of its heavier counterparts, you'll appreciate the quick handling when scrambling on defense, hitting shots on the run or charging the net. As with the standard cosmetic, Yonex adds 2G NAMD SPEED to the shaft, resulting in a more powerful response with better ball feedback. Yonex has also retooled the beam construction, adding a thicker, more convex cross section in the shaft (for stability) along with a thinner frame face (for a softer response). Other technologies include Yonex’s time-tested ISOMETRIC head shape, a unique design feature that makes Yonex racquets feel more generous and forgiving than conventionally shaped equivalents. Ultimately, this racquet’s raw speed and scalpel-like targeting make it one of the most accessible player’s racquets on the market. 
Swingweight lowered to 314 on 6.21.24 based on additional samples measured. ",98 in² / 632.26 cm²,27in / 68.58cm,11.4oz / 323g,12.79in / 32.49cm / 6 pts HL,314.0,65,23.5mm / 24.5mm / 19.5mm,2G-NAMD SPEED/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Black,Yonex Synthetic,"16 Mains / 19 Crosses


Mains skip",45-60 pounds,,,,,,,,,,,,,,,,,
204,https://img.tennis-warehouse.com/watermark/rs.php?path=EZOA10-1.jpg&nw=455,Yonex EZONE 100 Aqua Night Black,4.9,249.0," Introducing a special black version of the EZONE 100! Featuring the same specs as the standard cosmetic, the EZONE 100 Aqua Night Black is one of the most versatile and user-friendly members in its class. Offering a slightly more forgiving and powerful response than the EZONE 98, this racquet not only rewards fast swings with easy targeting, it also gives you that signature Yonex feel (think plush and precise). Technologies include a 2G NAMD SPEED material technology, which is added to the shaft to optimize feel. Yonex has also improved the beam construction, adding a thicker, more convex cross section in the shaft (for stability) along with a thinner frame face (for a softer response). Other technologies include Yonex’s time-tested ISOMETRIC head shape, a unique design feature that makes Yonex racquets feel more generous and forgiving than conventionally shaped equivalents. Intermediate and advanced players looking for a speedy and versatile player's racquet should add this to their demo list. The sleek black cosmetic is a nice bonus.  ",100 in² / 645.16 cm²,27in / 68.58cm,11.2oz / 318g,13in / 33.02cm / 4 pts HL,317.0,67,23.8mm / 26.5mm / 22.5mm,2G-NAMD SPEED/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Black,Yonex Synthetic,16 Mains / 19 CrossesMains skip,45-60 pounds,,,,,,,,,,,,,,,,,
205,https://img.tennis-warehouse.com/watermark/rs.php?path=EZ100L-1.jpg&nw=455,Yonex EZONE 100L Aqua Night Black,5.0,249.0," Featuring the same specs as the standard cosmetic version, the EZONE 100L Aqua Night Black is defined by its easy acceleration and spin-friendly targeting, making it great for hitting shots on the run or charging the net and finishing points. Technologies include a 2G NAMD SPEED material technology, which is added to the shaft to optimize feel. Yonex has also improved the beam construction, adding a thicker, more convex cross section in the shaft (for stability) along with a thinner frame face (for a softer response). Other technologies include Yonex’s time-tested ISOMETRIC head shape, a unique design feature that makes Yonex racquets feel more generous and forgiving than conventionally shaped equivalents. All in all, this is a great option for improving players looking for an easy-swinging racquet with spin-friendly targeting and great feel. The sleek black cosmetic is a nice bonus. ",100 in² / 645.16 cm²,27in / 68.58cm,10.5oz / 298g,13.18in / 33.48cm / 3 pts HL,308.0,69,23.8mm / 26.5mm / 22.5mm,2G NAMD Speed/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Black,Yonex Synthetic,"16 Mains / 19 Crosses


Mains skip",40-55 pounds,,,,,,,,,,,,,,,,,
